t, psi, phi, theta
0.0, 0.0, 0.0, 0.7853981633974483
0.0004008016032064128, 0.031132017792195956, -0.0003647101127374093, 0.7553834276809857
0.0008016032064128256, 0.06484074931002262, -0.0042109661941257025, 0.7258620760885184
0.0012024048096192384, 0.1014767984180594, -0.011824067163520646, 0.6970187506946693
0.0016032064128256513, 0.14140529500570614, -0.023503246897341994, 0.6690557421229302
0.002004008016032064, 0.1849950281648754, -0.03955105252209333, 0.6421949869856541
0.002404809619238477, 0.2326014487818765, -0.060256539507117415, 0.6166794560746028
0.0028056112224448897, 0.2845419203859646, -0.08587066871668886, 0.5927734050547008
0.0032064128256513026, 0.34106205084331165, -0.11657274394871478, 0.570760786003225
0.0036072144288577155, 0.4022932085653282, -0.15242799909513952, 0.5509409852633244
0.004008016032064128, 0.4682037391661421, -0.19333885579334886, 0.5336210523119272
0.004408817635270541, 0.5385499894411268, -0.23899596282568547, 0.5191038410087884
0.004809619238476954, 0.6128373521562992, -0.2888392346365549, 0.5076721149259583
0.0052104208416833666, 0.6903044679888429, -0.34204202881059076, 0.499569688923704
0.0056112224448897794, 0.7699429739931933, -0.3975308552334323, 0.4949818963349494
0.006012024048096192, 0.8505588132282892, -0.45404663504086196, 0.4940186423693786
0.006412825651302605, 0.930869714855995, -0.5102421224628528, 0.49670347858490255
0.006813627254509018, 1.009621244085064, -0.564797893138641, 0.5029711757734394
0.007214428857715431, 1.0856968986511963, -0.6165323800249878, 0.512674371705811
0.007615230460921844, 1.1581999917159602, -0.6644837011195859, 0.5255977371638293
0.008016032064128256, 1.2264952063016028, -0.7079511681424493, 0.541476586932441
0.008416833667334669, 1.2902102608296595, -0.7464969193672129, 0.5600164531713173
0.008817635270541082, 1.349207459457591, -0.779917453672632, 0.5809107533453692
0.009218436873747494, 1.403538486895269, -0.8081984288850096, 0.6038548403494789
0.009619238476953907, 1.4533944991916188, -0.8314647795608022, 0.6285558873648578
0.01002004008016032, 1.499059800824213, -0.8499344486504564, 0.654738904989778
0.010420841683366733, 1.5408733911276464, -0.8638800207230285, 0.682149631111986
0.010821643286573146, 1.579199600094857, -0.8735994819766145, 0.710555152364517
0.011222444889779559, 1.6144071912891798, -0.8793954904713378, 0.7397430387641637
0.011623246492985972, 1.6468554705784693, -0.8815617014275184, 0.7695196122730483
0.012024048096192385, 1.6768857480455546, -0.8803745013931463, 0.7997077974960183
0.012424849699398798, 1.704816647621368, -0.8760886524601887, 0.8301448539383661
0.01282565130260521, 1.7309420392793724, -0.868935627934548, 0.8606801755729937
0.013226452905811623, 1.755530663570962, -0.8591237155133448, 0.8911732633931633
0.013627254509018036, 1.7788267781272253, -0.8468392231752017, 0.9214919239072071
0.014028056112224449, 1.801051361905689, -0.8322483280213723, 0.9515107138568651
0.014428857715430862, 1.8224035677677215, -0.815499261396714, 0.9811096325901091
0.014829659318637275, 1.8430622252055546, -0.7967246324921782, 1.0101730536606155
0.015230460921843688, 1.863187272966945, -0.7760437674264579, 1.0385888828692549
0.0156312625250501, 1.8829210547917608, -0.753564990296947, 1.0662479287729183
0.01603206412825651, 1.902389447695647, -0.7293878040661167, 1.0930434720914108
0.016432865731462926, 1.9217028166506216, -0.7036049478782344, 1.1188710214336355
0.016833667334669337, 1.9409568060125701, -0.6763043174936241, 1.143628243700595
0.017234468937875752, 1.9602329892998174, -0.6475707398836418, 1.1672150580117453
0.017635270541082163, 1.9795994066738074, -0.6174875937522851, 1.1895338818169972
0.018036072144288578, 1.9991110247611783, -0.5861382663964322, 1.2104900168943271
0.01843687374749499, 2.018810156833648, -0.5536074350792755, 1.229992161185215
0.018837675350701404, 2.0387268830243612, -0.5199821589211825, 1.2479530299670292
0.019238476953907815, 2.0588795101756654, -0.4853527659841429, 1.2642900668668697
0.01963927855711423, 2.0792751089357306, -0.4498135203627456, 1.278926221929111
0.02004008016032064, 2.0999101616870077, -0.41346305615518897, 1.2917907706741485
0.020440881763527055, 2.120771348714948, -0.3764045694343825, 1.302820145197448
0.020841683366733466, 2.1418364917888786, -0.3387457657966723, 1.3119587462496898
0.02124248496993988, 2.1630756643280535, -0.30059856948944264, 1.319159704290066
0.021643286573146292, 2.1844524661119076, -0.26207860998644444, 1.3243855580344093
0.022044088176352707, 2.2059254488428546, -0.22330451241977878, 1.327608821238259
0.022444889779559118, 2.22744966772888, -0.18439702854077283, 1.3288124124237084
0.022845691382765532, 2.248978324631189, -0.14547805385202559, 1.3279899278651808
0.023246492985971944, 2.270464461158324, -0.1066695832791008, 1.325145745103532
0.023647294589178358, 2.2918626561264652, -0.06809266149067529, 1.3202949521153309
0.02404809619238477, 2.313130681452203, -0.029866384307346644, 1.3134631054744488
0.024448897795591184, 2.334231073853217, 0.007892995483826734, 1.304685828811544
0.024849699398797595, 2.355132586340416, 0.04507281080320334, 1.294008270039004
0.02525050100200401, 2.3758114927117386, 0.08156453295137453, 1.281484441696176
0.02565130260521042, 2.396252729190069, 0.11726410588888818, 1.2671764730606965
0.026052104208416832, 2.4164508689783544, 0.15207204429510285, 1.2511538052198865
0.026452905811623247, 2.43641093686686, 0.18589328763808213, 1.2334923611315285
0.026853707414829658, 2.45614908130434, 0.21863681123094672, 1.2142737220111146
0.027254509018036072, 2.4756931299433234, 0.250215002104755, 1.1935843394647356
0.027655310621242483, 2.495083061244328, 0.2805428121965063, 1.1715148100149402
0.028056112224448898, 2.514371429158474, 0.30953670380937887, 1.1481592354354675
0.02845691382765531, 2.533623780261309, 0.3371134027714719, 1.1236146889957876
