t, psi, phi, theta
0.0, 0.0, 0.0, 0.7853981633974483
0.00020013342228152102, 0.014972669684761481, 0.0003105426570185092, 0.7852540180059501
0.00040026684456304204, 0.029949059704552097, 0.0006157939346512469, 0.7851988818464185
0.000600400266844563, 0.04492584543003577, 0.0009204824688204273, 0.7852328277066819
0.0008005336891260841, 0.05989970117873171, 0.001229338087548049, 0.7853558107717497
0.0010006671114076052, 0.07486730906337759, 0.0015470817943895193, 0.7855676687199834
0.001200800533689126, 0.08982536779808295, 0.0018784157939663972, 0.7858681220711174
0.001400933955970647, 0.10477060141476664, 0.002228013606982581, 0.7862567747843202
0.0016010673782521682, 0.11969976784306777, 0.002600510321448634, 0.7867331151031624
0.0018012008005336892, 0.13460966730903068, 0.0030004930246021935, 0.7872965166432497
0.0020013342228152103, 0.1494971505079891, 0.0034324914601675874, 0.7879462397168059
0.002201467645096731, 0.16435912651078471, 0.003900968951657224, 0.7886814328875654
0.002401601067378252, 0.1791925703641679, 0.0044103136308480135, 0.7895011347481592
0.0026017344896597733, 0.19399453034919673, 0.0049648300076040154, 0.7904042759111851
0.002801867911941294, 0.20876213486455492, 0.0055687309141439914, 0.7913896812042435
0.0030020013342228155, 0.22349259890505768, 0.006226129853540743, 0.7924560720584015
0.0032021347565043363, 0.23818323010916037, 0.006941033778733965, 0.7936020690788335
0.003402268178785857, 0.25283143435297795, 0.007717336324688344, 0.7948261947857773
0.0036024016010673785, 0.26743472087211984, 0.008558811512581433, 0.7961268765134496
0.0038025350233488993, 0.28199070689648986, 0.009469107941110744, 0.7975024494541729
0.004002668445630421, 0.2964971217870558, 0.010451743476211393, 0.7989511598346974
0.004202801867911941, 0.31095181066740374, 0.011510100446721742, 0.8004711682115273
0.004402935290193462, 0.3253527375466255, 0.0126474213498651, 0.8020605528720076
0.004603068712474984, 0.3396979879336965, 0.01386680506687031, 0.8037173133279687
0.004803202134756504, 0.3539857709469552, 0.01517120358566828, 0.8054393738888633
0.005003335557038025, 0.3682144209255642, 0.01656341922440543, 0.8072245873015654
0.005203468979319547, 0.382382398552883, 0.018046102346535555, 0.8090707384443114
0.005403602401601068, 0.396488291504502, 0.019621749555510694, 0.8109755480626577
0.005603735823882588, 0.4105308146362514, 0.021292702354605314, 0.8129366765357842
0.00580386924616411, 0.42450880972979493, 0.02306114625519053, 0.8149517276619916
0.006004002668445631, 0.43842124481544464, 0.02492911031483254, 0.81701825245281
0.006204136090727151, 0.45226721309357854, 0.026898467084926773, 0.8191337529257396
0.006404269513008673, 0.4660459314775113, 0.028970932946194957, 0.8212956858862954
0.006604402935290194, 0.4797567387818624, 0.03114806880926358, 0.8235014666906846
0.006804536357571714, 0.49339909358139455, 0.03343128115669996, 0.8257484729811343
0.007004669779853236, 0.5069725717659644, 0.035821823402297524, 0.8280340483865751
0.007204803202134757, 0.5204768638176557, 0.038320797543060975, 0.8303555061820769
0.007404936624416277, 0.5339117718361241, 0.04092915607941105, 0.8327101329013179
0.007605070046697799, 0.5472772063393357, 0.04364770417834149, 0.8350951918960379
0.00780520346897932, 0.5605731828643514, 0.046477102056295724, 0.8375079268391213
0.008005336891260841, 0.5737998183947101, 0.04941786755730076, 0.8399455651665204
0.008205470313542362, 0.5869573276392803, 0.05247037890335272, 0.8424053214548839
0.008405603735823882, 0.6000460191869823, 0.05563487759465196, 0.8448844007321212
0.008605737158105404, 0.6130662915609709, 0.058911471438168446, 0.8473800017186788
0.008805870580386925, 0.6260186291949548, 0.06230013768399855, 0.8498893199978068
0.009006004002668445, 0.6389035983533231, 0.06580072625003781, 0.8524095511135743
0.009206137424949967, 0.6517218430156855, 0.06941296301661934, 0.8549378935958143
0.009406270847231488, 0.6644740807453031, 0.07313645317394032, 0.857471551911579
0.009606404269513008, 0.6771610985597325, 0.07697068460630337, 0.8600077393430366
0.00980653769179453, 0.6897837488208133, 0.08091503129842069, 0.8625436807920595
0.01000667111407605, 0.7023429451599387, 0.08496875675025599, 0.8650766155120232
0.010206804536357573, 0.7148396584533434, 0.08913101738809709, 0.8676037997675808
0.010406937958639093, 0.727274912860957, 0.09340086596075421, 0.8701225094233745
0.010607071380920614, 0.7396497819411976, 0.09777725491095325, 0.8726300424628164
0.010807204803202136, 0.751965384852931, 0.10225903971313363, 0.8751237214382027
