t, psi, phi, theta
0.0, 0.0, 0.0, 0.39269908169872414
0.00020013342228152102, 0.005610069676023382, 0.0012615059836550914, 0.39291020958880457
0.00040026684456304204, 0.011212022694700806, 0.0025319207762290437, 0.39316634869347017
0.000600400266844563, 0.01680431595867835, 0.003812940723652109, 0.3934674722289632
0.0008005336891260841, 0.02238541792941028, 0.005106250872929289, 0.3938135488290569
0.0010006671114076052, 0.027953810415033465, 0.0064135232264574725, 0.39420454260643595
0.001200800533689126, 0.033507990322775905, 0.007736415031888392, 0.39464041322265675
0.001400933955970647, 0.039046471371489144, 0.009076567111958844, 0.3951211159664413
0.0016010673782521682, 0.044567785760091516, 0.010435602238512484, 0.39564660184003436
0.0018012008005336892, 0.05007048578792371, 0.011815123554722744, 0.39621681765332556
0.0020013342228152103, 0.05555314542325057, 0.013216713049294353, 0.39683170612541385
0.002201467645096731, 0.06101436181639101, 0.014641930086172707, 0.397491205993271
0.002401601067378252, 0.06645275675421837, 0.016092309993030067, 0.3981952521271376
0.0026017344896597733, 0.07186697805304641, 0.01756936271152463, 0.39894377565226874
0.002801867911941294, 0.07725570088719871, 0.019074571512046147, 0.39973670407662804
0.0030020013342228155, 0.08261762905084823, 0.020609391775372583, 0.40057396142411456
0.0032021347565043363, 0.08795149615100938, 0.022175249843366635, 0.4014554683728954
0.003402268178785857, 0.09325606672986404, 0.023773541940542566, 0.40238114239840533
0.0036024016010673785, 0.09853013731490244, 0.025405633168033345, 0.40335089792056594
0.0038025350233488993, 0.1037725373956611, 0.0270728565711877, 0.40436464645477316
0.004002668445630421, 0.10898213032613624, 0.028776512281730015, 0.4054222967661938
0.004202801867911941, 0.11415781415224623, 0.030517866735121035, 0.4065237550269138
0.004402935290193462, 0.11929852236400391, 0.03229815196347029, 0.4076689249754773
0.004603068712474984, 0.12440322457234046, 0.03411856496406986, 0.40885770807835986
0.004803202134756504, 0.1294709271107948, 0.03598026714334732, 0.4100900036929213
0.005003335557038025, 0.13450067356254472, 0.03788438383577355, 0.41136570923138954
0.005203468979319547, 0.13949154521350593, 0.03983200389701033, 0.4126847203254337
0.005403602401601068, 0.14444266143246454, 0.041824179370344876, 0.4140469309908938
0.005603735823882588, 0.14935317997943268, 0.04386192522523234, 0.41545223379224344
0.00580386924616411, 0.15422229724362915, 0.04594621916655742, 0.4169005200063742
0.006004002668445631, 0.15904924841268206, 0.04807800151302883, 0.41839167978530273
0.006204136090727151, 0.1638333075748327, 0.050258175142940134, 0.419925602317415
0.006404269513008673, 0.1685737877560852, 0.05248760550536416, 0.42150217598687717
0.006604402935290194, 0.17327004089439588, 0.05476712069469892, 0.42312128853085784
0.006804536357571714, 0.1779214577531305, 0.05709751158634908, 0.42478282719422294
0.007004669779853236, 0.1825274677761357, 0.05947953203120884, 0.426486678881382
0.007204803202134757, 0.18708753888687255, 0.06191389910651015, 0.4282327303049795
0.007404936624416277, 0.19160117723414732, 0.06440129342051354, 0.4300208681311467
0.007605070046697799, 0.1960679268870462, 0.06694235946844741, 0.43185097912104353
0.00780520346897932, 0.2004873694817359, 0.06953770603704519, 0.4337229502684408
0.008005336891260841, 0.20485912382283672, 0.07218790665498726, 0.4356366689331105
0.008205470313542362, 0.20918284544210075, 0.07489350008652633, 0.43759202296980965
0.008405603735823882, 0.21345822611714485, 0.07765499086555935, 0.4395889008526627
0.008605737158105404, 0.21768499335299077, 0.08047284986740638, 0.44162719179476373
0.008805870580386925, 0.22186290982915555, 0.08334751491556519, 0.4437067858628373
0.009006004002668445, 0.2259917728150153, 0.08627939142073097, 0.4458275740868174
0.009206137424949967, 0.2300714135561373, 0.08926885304939951, 0.4479894485642149
0.009406270847231488, 0.2341016966342325, 0.09231624241941289, 0.4501923025591658
0.009606404269513008, 0.238082519303336, 0.09542187181985388, 0.45243603059606524
0.00980653769179453, 0.24201381080476503, 0.09858602395275187, 0.4547205285477077
0.01000667111407605, 0.24589553166334077, 0.10180895269412575, 0.45704569371787107
0.010206804536357573, 0.24972767296729248, 0.10509088387195897, 0.45941142491829134
0.010406937958639093, 0.25351025563418617, 0.1084320160587764, 0.4618176225399933
0.010607071380920614, 0.257243329665141, 0.11183252137657247, 0.4642641886189509
0.010807204803202136, 0.26092697338951343, 0.11529254631192372, 0.4667510268960657
0.011007338225483656, 0.26456129270214035, 0.11881221253920571, 0.46927804287146146
0.011207471647765177, 0.2681464202951457, 0.1223916177499246, 0.4718451438531039
0.011407605070046699, 0.2716825148862194, 0.1260308364862643, 0.4744522389997638
0.01160773849232822, 0.2751697604451882, 0.12972992097704492, 0.47709923935835197
0.01180787191460974, 0.2786083654205998, 0.13348890197438096, 0.47978605789566015
0.012008005336891262, 0.2819985619679505, 0.13730778958942358, 0.4825126095245532
0.012208138759172782, 0.2853406051810891, 0.14118657412566493, 0.48527881112466126
0.012408272181454303, 0.28863477232823836, 0.14512522690837684, 0.4880845815576288
0.012608405603735825, 0.2918813620939789, 0.14912370110884962, 0.49092984167698234
0.012808539026017345, 0.295080693828452, 0.15318193256218832, 0.49381451433268275
0.013008672448298866, 0.2982331068049446, 0.1572998405775138, 0.4967385243704348
0.013208805870580388, 0.30133895948693273, 0.1614773287395049, 0.4997017986258264
0.013408939292861908, 0.30439862880557295, 0.1657142857003037, 0.5027042659133762
0.013609072715143429, 0.3074125094485471, 0.1700105859608901, 0.5057458570105705
0.01380920613742495, 0.31038101316108463, 0.17436609064111294, 0.508826504636969
0.014009339559706471, 0.3133045680599084, 0.17878064823764334, 0.5119461434284662
0.014209472981987992, 0.31618361796077266, 0.183254095369192, 0.5151047099067911
0.014409606404269514, 0.3190186217201902, 0.18778625750840447, 0.5183021424443303
0.014609739826551034, 0.32181005259187573, 0.19237694969991845, 0.5215383812243615
0.014809873248832555, 0.32455839759836547, 0.19702597726413323, 0.5248133681967821
0.015010006671114077, 0.3272641569182087, 0.2017331364863051, 0.5281270470294177
0.015210140093395597, 0.3299278432890679, 0.20649821529064258, 0.5314793630549925
0.015410273515677118, 0.33254998142700537, 0.2113209938991325, 0.5348702632138492
0.01561040693795864, 0.33513110746218167, 0.2162012454748816, 0.538299695992494
0.015810540360240162, 0.33767176839113755, 0.22113873674980902, 0.5417676113580514
0.016010673782521682, 0.3401725215457861, 0.2261332286365735, 0.545273960688702
0.016210807204803203, 0.34263393407919424, 0.2311844768246617, 0.5488186967001837
0.016410940627084723, 0.34505658246819204, 0.23629223236060856, 0.552401773368425
0.016611074049366244, 0.34744105203280845, 0.24145624221235676, 0.5560231458483849
0.016811207471647764, 0.34978793647249584, 0.24667624981779968, 0.5596827703891654
0.017011340893929288, 0.35209783741907197, 0.2519519956175849, 0.563380604245463
0.01721147431621081, 0.35437136400631286, 0.2572832175722331, 0.5671166055854713
0.01741160773849233, 0.3566091324559207, 0.26266965166392076, 0.5708907333950962
0.01761174116077385, 0.35881176567992573, 0.26811103238276895, 0.5747029473788392
0.01781187458305537, 0.3609798928991967, 0.273607093198035, 0.5785532078572007
0.01801200800533689, 0.3631141492778923, 0.2791575670143596, 0.5824414756607074
