t, psi, phi, theta
0.0, 0.0, 0.0, 0.5776
0.00010002000400080016, 0.0018703525962953716, 0.00031424835795396415, 0.5776089424638572
0.00020004000800160032, 0.0037405763384002794, 0.0006286541867710938, 0.5776357698916227
0.0003000600120024005, 0.005610542414596145, 0.0009433749178982195, 0.5776804823998104
0.00040008001600320064, 0.007480122099249538, 0.0012585679025446015, 0.5777430801808644
0.0005001000200040008, 0.009349186789597173, 0.0015743903792295186, 0.5778235635044993
0.000600120024004801, 0.011217608046632561, 0.0018909994362814127, 0.5779219327179813
0.0007001400280056011, 0.013085257635841589, 0.0022085519745025615, 0.5780381882464893
0.0008001600320064013, 0.014952007567835391, 0.0025272046699348345, 0.5781723305935538
0.0009001800360072014, 0.016817730138834305, 0.002847113936778539, 0.5783243603415755
0.0010002000400080016, 0.018682297970989924, 0.00316843589047529, 0.5784942781524227
0.0011002200440088017, 0.02054558405251686, 0.003491326310984835, 0.5786820847681045
0.001200240048009602, 0.022407461777603506, 0.003815940606289025, 0.5788877810115238
0.0013002600520104022, 0.024267804986084232, 0.004142433776139777, 0.579111367787304
0.0014002800560112022, 0.026126488002855275, 0.004470960376067565, 0.579352846082691
0.0015003000600120023, 0.02798338567701461, 0.004801674481670932, 0.5796122169685319
0.0016003200640128026, 0.02983837342067921, 0.005134729653239147, 0.5798894816003246
0.0017003400680136028, 0.03169132724748828, 0.005470278900692852, 0.5801846412193408
0.0018003600720144029, 0.033542123810751306, 0.005808474648889455, 0.5804976971538197
0.001900380076015203, 0.03539064044123182, 0.006149468703299858, 0.5808286508202317
0.002000400080016003, 0.03723675518454101, 0.0064934122160840825, 0.5811775037246095
0.0021004200840168035, 0.039080346838117806, 0.006840455652590521, 0.5815442574639483
0.0022004400880176033, 0.04092129498778039, 0.007190748758293165, 0.5819289137276696
0.0023004600920184036, 0.04275948004382789, 0.0075444405261892306, 0.58233147429915
0.002400480096019204, 0.04459478327667583, 0.007901679164673475, 0.5827519410573125
0.002500500100020004, 0.04642708685200573, 0.008262612065909888, 0.5831903159782784
0.0026005201040208044, 0.04825627386540688, 0.008627385774723781, 0.5836466011370776
0.0027005401080216042, 0.05008222837650112, 0.008996145958022714, 0.5841207987094177
0.0028005601120224045, 0.051904835442527206, 0.009369037374771324, 0.5846129109735084
0.0029005801160232048, 0.053723981151373855, 0.009746203846530401, 0.5851229403119371
0.0030006001200240046, 0.05553955265403955, 0.01012778822858463, 0.5856508892135986
0.003100620124024805, 0.057351438196512367, 0.010513932381663796, 0.5861967602756744
0.003200640128025605, 0.05915952715104866, 0.010904777144281114, 0.5867605562056575
0.0033006601320264054, 0.0609637100468411, 0.011300462305697558, 0.5873422798234259
0.0034006801360272057, 0.06276387860006145, 0.011701126579528105, 0.5879419340633559
0.0035007001400280055, 0.06455992574326602, 0.012106907578002453, 0.5885595219764783
0.0036007201440288058, 0.06635174565414874, 0.012517941786895786, 0.5891950467326745
0.003700740148029606, 0.06813923378363822, 0.012934364541133331, 0.5898485116229074
0.003800760152030406, 0.06992228688332393, 0.01335631000108417, 0.590519920061488
0.003900780156031206, 0.07170080303220122, 0.013783911129555949, 0.5912092755883734
0.004000800160032006, 0.07347468166272268, 0.01421729966950425, 0.5919165818714947
0.004100820164032806, 0.07524382358615747, 0.01465660612245271, 0.592641842709112
0.004200840168033607, 0.07700813101724403, 0.015101959727641447, 0.5933850620321955
0.004300860172034407, 0.07876750759812952, 0.015553488441910682, 0.5941462439068268
0.004400880176035207, 0.08052185842158943, 0.016011318920326447, 0.594925392536622
0.004500900180036007, 0.08227109005352398, 0.01647557649755255, 0.5957225122651726
0.004600920184036807, 0.08401511055472362, 0.01694638516997684, 0.5965376075784998
0.004700940188037608, 0.08575382950190179, 0.01742386757859458, 0.597370683107523
0.004800960192038408, 0.08748715800799017, 0.017908144992653884, 0.5982217436305366
0.0049009801960392075, 0.0892150087416923, 0.018399337294068455, 0.5990907940756969
0.005001000200040008, 0.09093729594629386, 0.018897562962600138, 0.5999778395235106
0.005101020204040808, 0.09265393545773007, 0.01940293906181049, 0.6008828852093289
0.005201040208041609, 0.09436484472190801, 0.019915581225784695, 0.6018059365258398
0.005301060212042409, 0.09606994281127881, 0.02043560364663495, 0.602746999025558
0.0054010802160432084, 0.09776915044066893, 0.020963119062772022, 0.6037060784233096
0.005501100220044009, 0.09946238998236281, 0.02149823874795601, 0.6046831805987095
0.005601120224044809, 0.10114958548044115, 0.022041072501121813, 0.6056783115986283
0.005701140228045609, 0.10283066266438236, 0.022591728636970794, 0.6066914776396461
0.0058011602320464095, 0.10450554896192127, 0.023150313977338154, 0.6077226851104915
0.005901180236047209, 0.10617417351117192, 0.0237169338433281, 0.6087719405744627
0.006001200240048009, 0.10783646717202072, 0.024291692048211435, 0.6098392507718275
0.00610122024404881, 0.10949236253679076, 0.024874690891085495, 0.6109246226222025
0.00620124024804961, 0.11114179394018188, 0.02546603115129396, 0.6120280632269041
0.00630126025205041, 0.11278469746849552, 0.026065812083595537, 0.6131495798712753
0.00640128025605121, 0.11442101096814776, 0.02667413141408139, 0.6142891800269794
0.00650130026005201, 0.11605067405347554, 0.02729108533683589, 0.615446871354263
0.006601320264052811, 0.11767362811384645, 0.02791676851133128, 0.6166226617041827
0.006701340268053611, 0.11928981632007682, 0.028551274060552235, 0.6178165591207958
0.006801360272054411, 0.12089918363016629, 0.02919469356984335, 0.6190285718433113
0.006901380276055211, 0.1225016767943584, 0.02984711708646984, 0.6202587083081975
0.007001400280056011, 0.1240972443595347, 0.030508633119885914, 0.6215069771512477
0.007101420284056812, 0.12568583667295175, 0.03117932864270159, 0.6227733872095974
0.0072014402880576115, 0.12726740588532837, 0.03185928909234198, 0.6240579475236938
0.007301460292058411, 0.12884190595329809, 0.032548598373384176, 0.6253606673392144
0.007401480296059212, 0.1304092926412322, 0.033247338860567195, 0.6266815561089315
0.007501500300060012, 0.13196952352244512, 0.03395559140246529, 0.628020623494524
0.007601520304060812, 0.13352255797979384, 0.034673435325812865, 0.6293778793683286
0.0077015403080616125, 0.13506835720568225, 0.03540094844047037, 0.6307533338150341
0.007801560312062412, 0.13660688420148057, 0.036138207045023886, 0.6321469971333129
0.007901580316063212, 0.13813810377637303, 0.03688528593300415, 0.6335588798373903
0.008001600320064013, 0.13966198254564507, 0.03764225839971601, 0.6349889926585466
0.008101620324064814, 0.14117848892842327, 0.038409196249664435, 0.6364373465465533
0.008201640328065612, 0.1426875931448777, 0.03918616980457075, 0.6379039526710397
0.008301660332066413, 0.1441892672129018, 0.03997324791196334, 0.6393888224227886
0.008401680336067214, 0.14568348494428185, 0.04077049795433138, 0.6408919674149577
0.008501700340068013, 0.14717022194036988, 0.04157798585882976, 0.6424133994842274
0.008601720344068814, 0.14864945558727, 0.04239577610752603, 0.6439531306918724
