t, psi, phi, theta
0.0, 0.0, 0.0, 0.7853981633974483
0.0004008016032064128, 0.031120029918016975, 0.002753920401202844, 0.7552948471189264
0.0008016032064128256, 0.06480300271208567, 0.001958971532829226, 0.7255160620977482
0.0012024048096192384, 0.10142564290906374, -0.002695139356043362, 0.6962585282605362
0.0016032064128256513, 0.1413869952057822, -0.011539284352611048, 0.6677378605644837
0.002004008016032064, 0.18509864578100862, -0.02491554397839698, 0.6401910764114797
0.002404809619238477, 0.23296838912316242, -0.043161213587237346, 0.6138786228165327
0.0028056112224448897, 0.28537518980998555, -0.06658404314072461, 0.5890853600735914
0.0032064128256513026, 0.3426335229334419, -0.09542680077423595, 0.5661197105916643
0.0036072144288577155, 0.40494631070033554, -0.12982038423161082, 0.5453099694561151
0.004008016032064128, 0.47234822065744897, -0.1697272517950946, 0.5269966804121367
0.004408817635270541, 0.5446453458762927, -0.2148811987181723, 0.5115201688413882
0.004809619238476954, 0.6213627573407385, -0.2647349745302033, 0.49920297247458595
0.0052104208416833666, 0.7017161939402319, -0.31843201129660575, 0.4903281097007187
0.0056112224448897794, 0.7846248839098974, -0.37481926119326914, 0.4851157048800264
0.006012024048096192, 0.8687758722121693, -0.4325115226604721, 0.4837019137940558
0.006412825651302605, 0.9527359992509898, -0.4900034059394327, 0.4861245875058687
0.006813627254509018, 1.0350908891899315, -0.5458083024390227, 0.4923191078487578
0.007214428857715431, 1.1145796160210582, -0.5985930327394927, 0.5021254497479223
0.007615230460921844, 1.1901954769322096, -0.6472786093614957, 0.5153046959656746
0.008016032064128256, 1.261236432760236, -0.6910906800730741, 0.5315611521245684
0.008416833667334669, 1.3273056624597508, -0.729560103880614, 0.5505656229263636
0.008817635270541082, 1.3882751637675281, -0.7624865965447696, 0.5719762239779481
0.009218436873747494, 1.4442298068586752, -0.7898828569412326, 0.5954546393128659
0.009619238476953907, 1.4954070856715531, -0.8119144237216911, 0.6206772507835203
0.01002004008016032, 1.5421425755246807, -0.8288452761648535, 0.6473416225708964
0.010420841683366733, 1.584825837362339, -0.8409939253686248, 0.6751693365811994
0.010821643286573146, 1.6238677004900688, -0.8487009339359282, 0.7039062703234531
0.011222444889779559, 1.659677725753703, -0.8523066727221187, 0.7333212710696674
0.011623246492985972, 1.6926498044459395, -0.8521372766537587, 0.7632039562262544
0.012024048096192385, 1.7231537711996612, -0.8484966844495245, 0.7933621476169922
0.012424849699398798, 1.751531196371751, -0.8416629338326529, 0.8236192653050457
0.01282565130260521, 1.7780939232920538, -0.8318872828177291, 0.8538118731669655
0.013226452905811623, 1.8031243010610745, -0.8193951115331398, 0.8837874783769628
0.013627254509018036, 1.8268763815102678, -0.8043878750371534, 0.9134026298006687
0.014028056112224449, 1.8495775928848126, -0.7870456187973308, 0.9425213265720493
0.014428857715430862, 1.8714305785535952, -0.7675297407954271, 0.971013729654081
0.014829659318637275, 1.892615012045601, -0.7459858029045813, 0.998755160157349
0.015230460921843688, 1.9132892833756716, -0.7225462726966007, 1.025625364649004
