t, psi, phi, theta
0.0, 0.0, 0.0, 0.7853981633974483
0.0004008016032064128, 0.03113443966589408, -0.0009885013416939304, 0.755400278162216
0.0008016032064128256, 0.06484847580592981, -0.005445361526213207, 0.725927875714225
0.0012024048096192384, 0.10148770010278055, -0.01365121054035096, 0.6971633122269715
0.0016032064128256513, 0.1414107874433963, -0.025899368189559256, 0.6693063674527353
0.002004008016032064, 0.18497844361155538, -0.04248500777150957, 0.6425761465608983
0.002404809619238477, 0.23253630941779876, -0.06368822667126559, 0.6172123507645774
0.0028056112224448897, 0.28439029696248097, -0.08974950572847284, 0.5934753958246247
0.0032064128256513026, 0.34077332280730493, -0.12083652787240792, 0.5716446940084688
0.0036072144288577155, 0.40180369108907193, -0.15700261427490889, 0.5520142959818911
0.004008016032064128, 0.467437758028433, -0.19813941414685862, 0.5348851035185042
0.004408817635270541, 0.5374229750953463, -0.24392994956802555, 0.5205531306126949
0.004809619238476954, 0.6112612776019203, -0.29381198575823847, 0.5092939150600698
0.0052104208416833666, 0.6881954052664065, -0.34696431660992494, 0.5013441702796305
0.0056112224448897794, 0.7672297737590409, -0.4023275876161754, 0.49688292263500095
0.006012024048096192, 0.8471912130717993, -0.45866497526201516, 0.49601527709725857
0.006412825651302605, 0.9268239630910345, -0.5146571167665025, 0.49876207870610545
0.006813627254509018, 1.0049018435309254, -0.5690142111969466, 0.5050577903430207
0.007214428857715431, 1.0803341846542724, -0.6205818824307643, 0.5147570847309894
0.007615230460921844, 1.152244445758638, -0.6684197349169273, 0.5276486277907977
0.008016032064128256, 1.2200101287402885, -0.711841213238182, 0.5434731047785608
0.008416833667334669, 1.2832644652076344, -0.7504152472910336, 0.5619421626814403
0.008817635270541082, 1.3418691744707012, -0.7839389835501893, 0.5827555285818675
0.009218436873747494, 1.395871005729238, -0.8123943189134242, 0.6056146598483975
0.009619238476953907, 1.4454535803399324, -0.8358997564502058, 0.630232389609968
0.01002004008016032, 1.490892514014211, -0.8546655667874122, 0.656338839167127
0.010420841683366733, 1.5325179973638698, -0.8689564379584076, 0.6836842977081465
0.010821643286573146, 1.5706860810187226, -0.8790628648983481, 0.7120398895049324
0.011222444889779559, 1.605758126968713, -0.8852807457238363, 0.7411967802107576
0.011623246492985972, 1.638087058224578, -0.8878978228482647, 0.7709645230188112
0.012024048096192385, 1.6680088335220764, -0.8871854019971606, 0.8011689812706876
0.012424849699398798, 1.6958377000190006, -0.8833939086860496, 0.8316501212104161
0.01282565130260521, 1.7218640375870224, -0.8767511024360175, 0.8622598585663118
0.013226452905811623, 1.7463538880248026, -0.8674620485975874, 0.8928600645964364
0.013627254509018036, 1.7695495117245759, -0.8557101963722473, 0.9233207854680721
0.014028056112224449, 1.7916705135581454, -0.8416591099878633, 0.9535186965257099
0.014428857715430862, 1.8129152303173097, -0.8254545491468813, 0.9833357941660049
0.014829659318637275, 1.8334621808860805, -0.8072267016931555, 1.0126583180844815
0.015230460921843688, 1.8534714569022945, -0.7870924452815433, 1.0413758921786773
0.0156312625250501, 1.8730859844662517, -0.7651575640706525, 1.0693808711127522
0.01603206412825651, 1.8924326233761457, -0.7415188779422032, 1.0965678799269731
0.016432865731462926, 1.9116230946946395, -0.7162662607534368, 1.122833535110114
0.016833667334669337, 1.9307547439886688, -0.6894845345323937, 1.1480763366028113
0.017234468937875752, 1.94991115897529, -0.6612552311412423, 1.1721967208626203
0.017635270541082163, 1.9691626682919348, -0.6316582137991219, 1.195097265154558
0.018036072144288578, 1.988566753758539, -0.6007731494814426, 1.2166830325064795
0.01843687374749499, 2.0081684123842, -0.5686808207555238, 1.23686204524991
0.018837675350701404, 2.028000506707396, -0.535464263003875, 1.255545872799036
0.019238476953907815, 2.048084142818881, -0.5012097110020247, 1.2726503164285954
0.01963927855711423, 2.0684291144315092, -0.46600733810647343, 1.2880961705003824
0.02004008016032064, 2.0890344484179924, -0.4299517723854543, 1.3018100361389435
0.020440881763527055, 2.109889082170449, -0.39314237724067513, 1.3137251601147781
0.020841683366733466, 2.1309726959131114, -0.355683289561487, 1.3237822690445353
0.02124248496993988, 2.152256713894845, -0.3176832161096959, 1.3319303673561516
0.021643286573146292, 2.17370547762261, -0.27925499826007205, 1.3381274671500867
0.022044088176352707, 2.1952775826453306, -0.24051496575304343, 1.342341219388306
0.022444889779559118, 2.2169273587464855, -0.20158211086388125, 1.34454941890217
0.022845691382765532, 2.238606462764295, -0.16257712433881435, 1.3447403605051524
0.023246492985971944, 2.2602655446423356, -0.12362134257288777, 1.3429130298220195
0.023647294589178358, 2.2818559415942925, -0.08483566092195725, 1.339077119927406
0.02404809619238477, 2.3033313530484705, -0.0463394701563007, 1.3332528730128486
0.024448897795591184, 2.324649450553538, -0.008249671613802984, 1.325470754485232
0.024849699398797595, 2.3457733819232014, 0.029320178217386264, 1.3157709745450001
0.02525050100200401, 2.3666731370249083, 0.06626055063085694, 1.3042028788702484
0.02565130260521042, 2.3873267529499134, 0.10246642177030205, 1.290824235138227
0.026052104208416832, 2.4077213478413357, 0.13783752113219994, 1.2757004455106509
0.026452905811623247, 2.4278539843816365, 0.1722783394466932, 1.2589037168360997
0.026853707414829658, 2.447732374933057, 0.20569789357498575, 1.2405122202943102
0.027254509018036072, 2.467375449864591, 0.23800925409181364, 1.220609270774393
0.027655310621242483, 2.4868138182168122, 0.2691288471409713, 1.199282553787128
0.028056112224448898, 2.5060901553335286, 0.29897554579455027, 1.176623424551052
0.02845691382765531, 2.52525955542436, 0.32746956760692236, 1.152726300453937
