t, psi, phi, theta
0.0, 0.0, 0.0, 0.39269908169872414
0.00020013342228152102, 0.011233140617916856, 0.0006225947127788804, 0.3925333260889445
0.00040026684456304204, 0.02247604092808992, 0.001234589769936718, 0.3924133411045394
0.000600400266844563, 0.03372557786121529, 0.001839377773194141, 0.3923392101393293
0.0008005336891260841, 0.04497861635221525, 0.0024403634959710195, 0.392310984758335
0.0010006671114076052, 0.05623201499866082, 0.003040958141767464, 0.3923286846032618
0.001200800533689126, 0.0674826317459596, 0.0036445735757809775, 0.39239229735646247
0.001400933955970647, 0.07872732957538667, 0.004254616553680758, 0.39250177876354075
0.0016010673782521682, 0.08996298217060439, 0.004874482971893314, 0.392657052714489
0.0018012008005336892, 0.10118647953888733, 0.0055075521631779345, 0.39285801138298465
0.0020013342228152103, 0.11239473356291026, 0.006157181261638568, 0.3931045154231744
0.002201467645096731, 0.12358468346020514, 0.006826699660062314, 0.3933963942230232
0.002401601067378252, 0.13475330112778783, 0.0075194035820836305, 0.39373344621303746
0.0026017344896597733, 0.14589759635040522, 0.00823855079072311, 0.3941154392289244
0.002801867911941294, 0.15701462185190307, 0.008987355453800226, 0.3945421109265093
0.0030020013342228155, 0.1681014781704088, 0.009768983185525772, 0.39501316924701096
0.0032021347565043363, 0.1791553183393495, 0.01058654628225413, 0.3955282929305657
0.003402268178785857, 0.19017335235776422, 0.011443099168936733, 0.39608713207570273
0.0036024016010673785, 0.20115285143490885, 0.012341634071279512, 0.3966893087423002
0.0038025350233488993, 0.21209115199576944, 0.013285076926989877, 0.39733441759540006
0.004002668445630421, 0.2229856594357815, 0.014276283547817563, 0.3980220265871297
0.004202801867911941, 0.23383385161477754, 0.015318036042369672, 0.39875167767386716
0.004402935290193462, 0.24463328208193483, 0.016413039507930178, 0.3995228875656992
0.004603068712474984, 0.25538158302525515, 0.017563918997755976, 0.4003351485051543
0.004803202134756504, 0.2660764679408573, 0.018773216768573225, 0.40118792907214634
0.005003335557038025, 0.2767157340190849, 0.020043389811274993, 0.40208067501204087
0.005203468979319547, 0.28729726424611546, 0.021376807666140068, 0.40301281008375106
0.005403602401601068, 0.2978190292213833, 0.022775750522267196, 0.4039837369247862
0.005603735823882588, 0.30827908869268444, 0.02424240759936158, 0.40499283793020785
0.00580386924616411, 0.3186755928123122, 0.02577887580853392, 0.4060394761425029
0.006004002668445631, 0.32900678311895915, 0.027387158687384217, 0.40712299614944725
0.006204136090727151, 0.33927099325141036, 0.02906916560335383, 0.4082427249871184
0.006404269513008673, 0.3494666494012396, 0.030826711218144984, 0.4093979730453118
0.006604402935290194, 0.3595922705127943, 0.03266151520493216, 0.410588034972722
0.006804536357571714, 0.36964646823971686, 0.034575202209129824, 0.4118121905793707
0.007004669779853236, 0.3796279466680966, 0.036569302042634505, 0.41306970573389
0.007204803202134757, 0.3895355018170765, 0.038645250100731256, 0.41435983325340686
0.007404936624416277, 0.39936802092835255, 0.04080438799024043, 0.4156818137839132
0.007605070046697799, 0.4091244815565057, 0.04304796435698088, 0.4170348766691562
0.00780520346897932, 0.41880395047249747, 0.04537713590023559, 0.41841824080622875
0.008005336891260841, 0.4284055823929419, 0.04779296856162374, 0.41983111548619534
0.008205470313542362, 0.43792861854795195, 0.050296438875600466, 0.4212727012182378
0.008405603735823882, 0.4473723851004433, 0.05288843546872145, 0.42274219053595863
0.008605737158105404, 0.45673629142977407, 0.05556976069481336, 0.4242387687846285
0.008805870580386925, 0.4660198282925158, 0.058341132393279545, 0.42576161488831193
0.009006004002668445, 0.4752225658729826, 0.061203185757933994, 0.4273099020959508
0.009206137424949967, 0.4843441517359173, 0.06415647530399168, 0.4288827987056228
0.009406270847231488, 0.49338430869343675, 0.06720147692113765, 0.43047946876632776
0.009606404269513008, 0.5023428325979883, 0.07033859000094915, 0.43209907275678394
0.00980653769179453, 0.5112195900726748, 0.07356813962734238, 0.43374076824084074
0.01000667111407605, 0.520014516189865, 0.07689037881915539, 0.4354037104992285
0.010206804536357573, 0.5287276121085356, 0.08030549081445115, 0.43708705313747953
0.010406937958639093, 0.5373589426802922, 0.08381359138662522, 0.438789948669956
0.010607071380920614, 0.5459086340334949, 0.08741473118292502, 0.4405115490800162
0.010807204803202136, 0.554376871144379, 0.09110889807652431, 0.4422510063564418
0.011007338225483656, 0.5627638954035136, 0.09489601952384442, 0.44400747300632903
0.011207471647765177, 0.5710700021851111, 0.09877596491964212, 0.44578010254478745
0.011407605070046699, 0.5792955384275468, 0.10274854794156024, 0.4475680499615263
0.01160773849232822, 0.5874409002300965, 0.10681352887914407, 0.4493704721651461
0.01180787191460974, 0.5955065304731613, 0.11097061694011223, 0.45118652840531803
0.012008005336891262, 0.6034929164673161, 0.11521947252858286, 0.45301538067343244
0.012208138759172782, 0.6114005876362795, 0.11955970949019995, 0.45485619408227096
0.012408272181454303, 0.6192301132383966, 0.12399089731960995, 0.45670813722528875
0.012608405603735825, 0.6269821001307436, 0.12851256332622574, 0.458570382516127
0.012808539026017345, 0.6346571905794942, 0.1331241947546828, 0.4604421065090008
0.013008672448298866, 0.6422560601197422, 0.1378252408568398, 0.4623224902006262
0.013208805870580388, 0.6497794154675486, 0.14261511491260312, 0.4642107193143672
0.013408939292861908, 0.6572279924865803, 0.14749319619725626, 0.46610598456729446
0.013609072715143429, 0.6646025542113273, 0.15245883189335768, 0.4680074819208557
0.01380920613742495, 0.6719038889285271, 0.15751133894562816, 0.4699144128158584
0.014009339559706471, 0.6791328083180928, 0.16265000585758274, 0.4718259843924709
0.014209472981987992, 0.6862901456545293, 0.16787409442897488, 0.4737414096959393
0.014409606404269514, 0.6933767540695355, 0.17318284143340956, 0.4756599078687155
0.014609739826551034, 0.70039350487622, 0.178575460235748, 0.4775807043296845
0.014809873248832555, 0.7073412859551195, 0.18405114234917377, 0.4795030309411657
0.015010006671114077, 0.7142210002019796, 0.1896090589320126, 0.4814261261643512
0.015210140093395597, 0.7210335640370577, 0.19524836222460326, 0.4833492352038331
0.015410273515677118, 0.7277799059755214, 0.20096818692670124, 0.48527161014185227
0.01561040693795864, 0.7344609652583535, 0.20676765151606336, 0.487192510062887
0.015810540360240162, 0.7410776905430213, 0.21264585950900902, 0.48911120116918
0.016010673782521682, 0.7476310386530433, 0.21860190066388752, 0.49102695688778536
0.016210807204803203, 0.7541219733854628, 0.22463485212849332, 0.4929390579696954
0.016410940627084723, 0.7605514643751461, 0.23074377953257638, 0.4948467925815885
0.016611074049366244, 0.7669204860147265, 0.2369277380266786, 0.4967494563907181
0.016811207471647764, 0.7732300164289508, 0.24318577326860275, 0.4986463526434421
0.017011340893929288, 0.7794810365021129, 0.24951692235888284, 0.5005367922378704
0.01721147431621081, 0.7856745289572166, 0.2559202147266749, 0.5024200937910873
0.01741160773849233, 0.7918114774854651, 0.2623946729675283, 0.504295583701385
0.01761174116077385, 0.7978928659246421, 0.2689393136345283, 0.5061625962059225
0.01781187458305537, 0.8039196774849291, 0.2755531479843241, 0.5080204734342028
0.01801200800533689, 0.8098928940206875, 0.2822351826795692, 0.5098685654577433
0.018212141427618414, 0.8158134953467275, 0.2889844204493097, 0.5117062303362905
0.018412274849899934, 0.821682458597581, 0.29579986070885694, 0.5135328341609128
0.018612408272181455, 0.827500757628304, 0.3026805001406741, 0.5153477510942847
0.018812541694462975, 0.8332693624553419, 0.30962533323779806, 0.5171503634084564
0.019012675116744496, 0.8389892387360048, 0.31663335281130117, 0.5189400615203854
0.019212808539026016, 0.844661347285118, 0.32370355046327964, 0.520716244025486
0.01941294196130754, 0.8502866436274361, 0.3308349170268308, 0.522478317729439
0.01961307538358906, 0.8558660775844321, 0.3380264429744574, 0.524225697678484
0.01981320880587058, 0.8614005928941011, 0.345277118796306, 0.525957807188401
0.0200133422281521, 0.8668911268624477, 0.3525859353496187, 0.527674077872372
0.020213475650433622, 0.8723386100453586, 0.3599518841807396, 0.5293739496678992
0.020413609072715146, 0.877743965959593, 0.3673739578209879, 0.531056870862941
0.020613742494996666, 0.8831081108216596, 0.3748511500576688, 0.5327222981214116
0.020813875917278186, 0.8884319533133836, 0.38238245618145944, 0.5343696965081794
0.021014009339559707, 0.8937163943730032, 0.3899668732113675, 0.5359985395136845
0.021214142761841227, 0.8989623270106708, 0.3976034000984216, 0.5376083090782819
0.021414276184122748, 0.9041706361472717, 0.40529103790921467, 0.5391984956164109
0.02161440960640427, 0.9093421984755103, 0.4130287899903811, 0.5407685980406711
0.021814543028685792, 0.9144778823422492, 0.42081566211505056, 0.5423181237858848
0.022014676450967312, 0.9195785476511231, 0.42865066261228085, 0.5438465888332062
0.022214809873248833, 0.9246450457844883, 0.4365328024804354, 0.5453535177343356
0.022414943295530353, 0.9296782195437988, 0.44446109548543117, 0.5468384436358829
0.022615076717811874, 0.9346789031075431, 0.4524345582447446, 0.5483009083039175
0.022815210140093398, 0.9396479220059004, 0.46045221029802774, 0.5497404621487365
0.023015343562374918, 0.9445860931113176, 0.4685130741651487, 0.5511566642498691
0.02321547698465644, 0.9494942246442353, 0.4766161753924339, 0.5525490823813352
0.02341561040693796, 0.9543731161932271, 0.4847605425878567, 0.5539172930371637
0.02361574382921948, 0.959223558748844, 0.4929452074458805, 0.5552608814571746
0.023815877251501, 0.96404633475049, 0.501169204762632, 0.556579441653017
0.024016010673782524, 0.9688422181456802, 0.5094315724420475, 0.5578725764344582
0.024216144096064044, 0.9736119744610637, 0.5177313514936026, 0.5591398974359052
0.024416277518345565, 0.9783563608846215, 0.5260675860222067, 0.5603810251431413
0.024616410940627085, 0.9830761263584729, 0.534439323210812, 0.561595588920254
0.024816544362908605, 0.9877720116817518, 0.5428456132962581, 0.5627832270367269
0.025016677785190126, 0.9924447496230399, 0.551285509538847, 0.5639435866946639
0.02521681120747165, 0.9970950650418625, 0.5597580681861134, 0.5650763240561129
0.02541694462975317, 1.0017236750187803, 0.5682623484312321, 0.5661811042704499
0.02561707805203469, 1.0063312889936287, 0.5767974123664772, 0.5672576015017871
0.02581721147431621, 1.0109186089114783, 0.5853623249321237, 0.568305498956359
0.02601734489659773, 1.0154863293759104, 0.5939561538611597, 0.5693244889098464
0.026217478318879255, 1.0200351378092163, 0.6025779696201556, 0.5703142727345902
0.026417611741160776, 1.0245657146191534, 0.6112268453466113, 0.5712745609266493
0.026617745163442296, 1.0290787333719023, 0.6199018567830885, 0.5722050731326541
0.026817878585723817, 1.0335748609708892, 0.6286020822084081, 0.5731055381764062
0.027018012008005337, 1.0380547578411494, 0.6373266023661791, 0.5739756940851752
0.027218145430286857, 1.0425190781189266, 0.6460745003909062, 0.5748152881156422
0.02741827885256838, 1.0469684698462134, 0.654844861731902, 0.5756240767794394
0.0276184122748499, 1.0514035751699524, 0.6636367740752209, 0.5764018258682355
0.027818545697131422, 1.0558250305456303, 0.6724493272638088, 0.5771483104783175
0.028018679119412943, 1.0602334669450062, 0.6812816132160507, 0.5778633150346172
0.028218812541694463, 1.0646295100677317, 0.6901327258428861, 0.5785466333141361
0.028418945963975983, 1.0690137805566235, 0.6990017609636445, 0.5791980684687179
0.028619079386257507, 1.073386894216367, 0.7078878162207438, 0.5798174330471217
0.028819212808539028, 1.0777494622354291, 0.7167899909933805, 0.580404549016351
0.029019346230820548, 1.082102091410978, 0.7257073863103299, 0.5809592477821909
0.02921947965310207, 1.0864453843766022, 0.7346391047619649, 0.581481370208913
0.02941961307538359, 1.0907799398326437, 0.7435842504115884, 0.5819707666381024
0.02961974649766511, 1.0951063527789529, 0.7525419287061696, 0.5824272969065696
0.029819879919946633, 1.0994252147498893, 0.7615112463865616, 0.5828508303633063
0.030020013342228154, 1.1037371140513927, 0.7704913113972716, 0.5832412458854502
0.030220146764509674, 1.1080426359999564, 0.7794812327958468, 0.5835984318932228
0.030420280186791195, 1.1123423631633382, 0.788480120661933, 0.5839222863638085
0.030620413609072715, 1.1166368756028533, 0.7974870860060536, 0.5842127168441442
0.030820547031354235, 1.1209267511170895, 0.8065012406781551, 0.5844696404625921
0.03102068045363576, 1.1252125654868974, 0.8155216972759555, 0.5846929839394696
0.03122081387591728, 1.129494892721506, 0.824547569053131, 0.5848826835964129
0.0314209472981988, 1.1337743053056184, 0.8335779698273683, 0.5850386853645552
0.031621080720480324, 1.1380513744473468, 0.842612013888312, 0.5851609447914989
0.031821214142761844, 1.142326670326844, 0.851648815905423, 0.5852494270470697
0.032021347565043365, 1.1466007623454944, 0.8606874908357762, 0.5853041069278371
0.032221480987324885, 1.1508742193755281, 0.8697271538318074, 0.5853249688603925
0.032421614409606406, 1.1551476100099194, 0.8787669201490308, 0.5853120069033786
0.032621747831887926, 1.1594215028124373, 0.8878059050537406, 0.5852652247482633
0.03282188125416945, 1.1636964665677112, 0.8968432237307089, 0.5851846357188589
0.03302201467645097, 1.167973070531178, 0.9058779911908992, 0.5850702627695858
0.03322214809873249, 1.1722518846787735, 0.9149093221792046, 0.5849221384824854
0.03342228152101401, 1.176533479956235, 0.9239363310822319, 0.5847403050629886
0.03362241494329553, 1.1808184285278764, 0.9329581318361447, 0.5845248143344496
0.033822548365577056, 1.1851073040246973, 0.941973837834588, 0.5842757277314564
0.034022681787858576, 1.189400681791688, 0.9509825618367134, 0.5839931162919327
0.034222815210140096, 1.193699139134187, 0.9599834158753323, 0.5836770606480498
0.03442294863242162, 1.1980032555631464, 0.9689755111652237, 0.5833276510159665
0.03462308205470314, 1.20231361303916, 0.9779579580116301, 0.5829449871844219
0.03482321547698466, 1.2066307962151004, 0.9869298657189782, 0.5825291785022034
0.03502334889926618, 1.210955392677214, 0.9958903424998685, 0.5820803438645203
0.0352234823215477, 1.2152879931845153, 1.0048384953843794, 0.5815986116983096
0.03542361574382922, 1.2196291919063162, 1.0137734301297427, 0.5810841199465088
0.03562374916611074, 1.2239795866577265, 1.0226942511304506, 0.5805370160513273
0.03582388258839226, 1.2283397791329491, 1.0316000613288636, 0.5799574569365561
0.03602401601067378, 1.2327103751361936, 1.0404899621263968, 0.5793456089889494
0.03622414943295531, 1.2370919848100261, 1.0493630532953702, 0.5787016480387216
0.03642428285523683, 1.2414852228609576, 1.0582184328916155, 0.5780257593392009
0.03662441627751835, 1.2458907087820787, 1.0670551971679505, 0.577318137545681
0.03682454969979987, 1.2503090670725316, 1.075872440488629, 0.5765789866935177
0.03702468312208139, 1.2547409274536045, 1.0846692552449004, 0.5758085201755154
0.03722481654436291, 1.2591869250812244, 1.0934447317718108, 0.5750069607186504
0.03742494996664443, 1.263647700754617, 1.1021979582664025, 0.5741745403601806
0.03762508338892595, 1.2681239011208885, 1.1109280207074745, 0.5733115004231886
0.03782521681120747, 1.2726161788752766, 1.119634002777081, 0.57241809149161
0.03802535023348899, 1.2771251929568037, 1.1283149857839643, 0.5714945733847951
0.03822548365577051, 1.2816516087390568, 1.136970048589129, 0.570541215131655
0.03842561707805203, 1.2861960982158005, 1.1455982675337846, 0.5695582949444432
0.03862575050033356, 1.2907593401811217, 1.1541987163698966, 0.5685461001922223
0.03882588392261508, 1.295342020403787, 1.1627704661936076, 0.5675049273740647
0.0390260173448966, 1.2999448317954772, 1.1713125853818083, 0.5664350820920385
0.03922615076717812, 1.304568474572551, 1.1798241395321558, 0.5653368790240262
